address,core_days_cnt,type,note
0x485e7683720f89d71f2fca424969f4631bb1050a,1,1
0x8e4a0ae4fa90a819d636bed685127c97ef90eadc,1,1
0x6d789c36397f1615044294a1aa95efed6b068217,1,1
0xad36e7cca93d86369d897bb65467a47a0e42cbba,1,1
0x86ce032489383ec0564bad2ed868048f0b1030f2,1,1
0x7773a2ee2461226000646112331ff43315f1e055,1,1
0xdb41171af6c39ad4785cad0e683f9a61a2129e8c,1,1
0x92cde228e03e9c3426fbb3a96d3ae8bbaa032c27,1,1
0x4a03ea61e543ec7141a3f90128b0c0c9514f8737,1,0
0x101b5c5e74cb47e5db785869214740cd154987dc,1,1
0x1b490e2c68e390dd909af7407bc1b7766993e04e,1,1
0xfa1a866cc0c10759c660209ed28afc6dd42a4c4e,1,1
0xa2745bbf0790494a08c8ffcc295065cae19d4e5f,1,1
0x4388aabf659ba92bba42add03639822085cc5823,1,1
0x5eb71caeadf22107a578bc5261ec9a1e16fad5f8,1,1
0x69238896aa5790305067d92dc03954c9385d10db,1,1
0x6ff7d252627d35b8eb02607c8f27acdb18032718,1,0
0x7ae41835444183a23baa10ebfdf2997d10130f5d,1,1
0x8c23b96f2fb77aae1ac2832debee30f09da7af3c,1,1
0xde8b4ebff6824671f003f2bcc5bb1b2177709a88,1,1
0x36481e4fa8d443a1a6bc4987b2c061e1abbae4e5,1,0
0x266464b983309e313802fece6e2c6abf6dabb32a,1,1
0x80a03dbf383c6fdd96fb95d1a24d63c7b6d02b08,1,1
0x304ff03f1526300d5597dfede9a6be316f56569e,1,1
0x41d2a18e1ddacdabfddadb62e9aee67c63070b76,1,1
0x459da68fbf9e09c30ccdaacc377da70f4ea7bd27,1,1
0x8d6cec1f6d4d5f1503650176a4ff1067605b198c,1,1
0xd5feabe830a2bacc848834cac8d7f5ff739d2699,1,1
0xd24e0a25b7a581d1adadd30c14b009047890e6f2,1,1
0x91b85b5e0c9374981531bdcb880dcaa2a66ef206,1,1
0x8a0749c60be6f623226d67911bd9e9619c167a26,1,1
0x5cd6b40763f0d79cd2198425c42efc7ae5b18bc7,1,0
0xc493740cff182b4fdbf5bfc7b45ed823ca699a6b,1,1
0x4e6e41306c7ef6e53ecdb34e3155c73fcb7869f3,1,0
0xc3bfc3888b02259c8f9f30579977ec17bc55f400,1,0
0x1649dc561b96079950e58b3ae398167a3d74daa1,1,1
0x9de5091093ec0574e37cb1205aaf2a06adfed6ca,1,1
0x4a30cb2b5e97abeee8e2d79cb27301999ca2f83f,1,1
0x008e1842d70fc607b2780ea9d657088dba32ba01,1,1
0x975f1bc238303593efab00d63cf0fc5f519a8de0,1,0
0xd91e21fee082b7c743a7e0cf42ec2b1a0af529c6,1,0
0xb066c9a2bf736378630fb422a38da4a5cacdd0e2,1,1
0x153f9d56034445d4d4c0897ce0586f3f685cd47c,1,1
0xc64be180fe757ad54d9f8d7e9f5b17e96c8f4e76,1,1
0x25ce38b48d8ac31fbb1c20d54ae019af4677810c,1,1
0x1857ae37ba3005113f9809b0e19a2a6563ee0d3b,1,0
0x59c24e56c9dabafa2e347e7da9edf681a2a77cf1,1,1
0xfac9b91171b3a08f598b8fd0f578ab94f868fc40,1,0
0xa68ecb936062035b1ee61df1978a2ad81cb0cfa9,1,1
0x32682968c4783ae869765ee220c9e6962b0100b2,1,0
0x4e0377b5ae8b2968ea2152b7e7f24692ff9b8f4a,1,1
0x0ab418594c55c38931cfa2218b1a7c6e029b2b0b,1,1
0x443366a7a5821619d8d57405511e4fadd9964771,1,0
0xb9c764114c5619a95d7f232594e3b8dddf95b9cf,1,1
0xe0295011471b10f7ea9f4d2e8786c6d30c6838be,1,1
0x00e6e9b5f984e609dd6e6873d9355d8714859754,1,0
0xf96ca461d1278ef0ea537910697b93a0327ddf56,1,1
0xe3e03b73aaeccd2c02be15be4f479900dc6894df,1,1
0x8a1bc99b22246787fd8d09db3034e83ecd9d989a,1,1
0xc6a018bc6db9c0a8d06ed9175d3d3b445bf8aa2c,1,1
0x9f1226c7f908d608f26f6c5d2916e520db0bc09c,1,1
0x9ddd6b68903bc870feed0a8865b2b1cb638175bf,1,1
0x3608eb44004e8804f46fb7d2dd01f9beb37417f4,1,1
0x7ec49673d66236876d4ab4a9d414f9354dc850fe,1,1
0x9cc2dce817093ceea82bb67a4cf43131fa354c06,1,1
0x83d2ccf88b91a84584b087f7a04714f557b134eb,1,1
0x741909cab7ab8efce27761237d3463fc779ca539,1,0
0x9018513407df018bebd06f4a6b1e03d0afd893f1,1,1
0x9d963316676449deb0f673285e97e2a4b450b934,1,1
0x02129329b138e580b09bb98839a64c67e04a21cc,1,1
0xe91fd68308173e7101b53ce3694fc6597ddf103b,1,1
0x8f1ad4a7b18fc96260b2bbd8907c3c5150530216,1,1
0x6025d96932d378be7d0a46343b437678a126ecca,1,1
0xff324774e1bfdb554a33cd86c03f9daab0b1bc28,1,1
0x781f403bc2a39097b1c97b28f5a271b9f0d7fae3,1,1
0x36ebae41bfe3d714d79afbf33a7d7700876d3048,1,1
0x8944f9a71b356b55614aa91c59de555cb673174b,1,1
0x2f71129b240080c638ac8d993bff52169e3551c3,1,1
0xa34c03519dea8306326a938993f882cedd837902,1,1
0xf2620f8c4bdc46a55d0e3f39569d0d154f5d1981,1,1
0xd12defb3279003a6656023135edc975ed4d918b4,1,1
0xe4b217f63fa4b9b10c87d2eae0d4a1065c6549a7,1,1
0x0cf861f96378dbd5194d74cbe6b0424fafaed940,1,1
0x168b761193ad0989ac5fe22b6765a516796aff58,1,1
0xc739d8aafc091735c9996dcb940023eb23528fed,1,1
0xcd9a4e7c2ad6aaae7ac25c2139d71739d9fa2284,1,1
0xf89f1d06505962b95eca6f46387a75e2de1b3b68,1,1
0x99c4fe0d7b8aeb5c5234914be2411648d89e4ba7,1,1
0xad5fddadf2507c54115b1d7fca7d1e5885edfaaa,1,1
0xd09065b41d01a55b820cdb7c2d9a22b3bf4a3ce7,1,1
0x2bc2ca2a7b3e6edef35223a211ac3b0b9b8d4346,1,1
0x3c8af873ccf3379491750835130d1d81beecc9c3,1,1
0x92ebaeaafc28c9b2bf5dd6319be801ed933a3ca1,1,1
0x92d9737762ab639eeaa05052b7fa1dbab9e2074e,1,1
0x0794e8235fbdfaf2061a6721ade61126d8493b35,1,1
0x99126d641ba3924c8af4dca4e3b2c33a41718913,1,0
0x885f12b525218ca9377755f9a534ce230ac5d2d8,1,1
0x1971c0fde5c91ac1ba610627ed2260abc485e4ed,1,1
0x2152e3f2f64c155c39a5375f62c5202bfa00bfd0,1,1
0xeb16ae0052ed37f479f7fe63849198df1765a733,1,0
0x3eedc524c234a5b72c09a4b052e7da695e9e7713,1,0
0x34c18ce5777d37713b7e274deddaca63a41c5390,1,1
0x3fd790f324d4b2866b411b7a9f3646fc260ecd97,1,0
0x66f8c42fb7167d35eaa2eee4dd0b512ac0e20b99,1,1
0x5f8885c741a7b4f564d0be2a179b70f3ab3ef6c2,1,1
0x6cf4af53793a5007b864d9fbbec343c9af3d6eae,1,0
0xe375f718382604fa7d0dba38dae30baf783bf5af,1,1
0xabc218a85d848a71a6b1af3e5b08db810cc00496,1,1
0x919879875ea7270cd62f7a2995d4dea69136f55a,1,1
0x03a99d9235732d94a300bf7013acb11020484bf1,1,0
0x8038f86ca973a0d9ea76acc3df5e5f63b9a8dbe1,1,1
0x26a1d50122cd4ee19f60b84a79760a7743af63ff,1,1
0x4ee2e5402b77017df1ba48e475ac51e182d279ee,1,1
0xd08fe0c97c80491c6ee696ee8151bc6e57d1bf1d,1,0
0x206d5cfb12d015f6becc659f9c616ba507fb6d7b,1,1
0x597dc4159a4b85c086c3c679a0b6c8fe2836886f,1,1
0x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,1,0
